week_start,week_end,rank,index_id,symbol,weekly_change_percent,three_week_cumulative_return
2020-11-17,2020-11-23,2,8,PSUBNKBEES,1.9583036477349962,13.183724618453372
2020-11-17,2020-11-23,3,13,MID150BEES,3.7962213071351307,12.56505536273838
2020-11-24,2020-11-30,1,8,PSUBNKBEES,4.785280510149084,12.590638350733121
2020-11-24,2020-11-30,2,13,MID150BEES,0.7593187235169492,8.497590708647015
2020-11-24,2020-11-30,3,7,BANKBEES,-0.5124079165617782,7.087240120648948
2020-12-01,2020-12-07,1,8,PSUBNKBEES,7.936516861222001,21.973102718057394
2020-12-01,2020-12-07,2,13,MID150BEES,2.117586000527425,9.398334583936238
2020-12-01,2020-12-07,3,10,JUNIORBEES,2.74109072485439,7.004364225872939
2020-12-08,2020-12-14,1,8,PSUBNKBEES,0.19685490220520294,26.14622912197672
2020-12-08,2020-12-14,2,10,JUNIORBEES,1.4786413397799423,6.306821092886771
2020-12-08,2020-12-14,3,13,MID150BEES,0.5161976215073908,5.900742566708706
2020-12-15,2020-12-21,1,8,PSUBNKBEES,-10.348258130500412,5.503516031946527
2020-12-15,2020-12-21,2,6,ITBEES,0.5681865073585897,4.590910131281072
2020-12-15,2020-12-21,3,2,GOLDBEES,3.1293791736057868,3.081231769660673
2020-12-22,2020-12-28,1,6,ITBEES,2.056230686894434,7.373068893686406
2020-12-22,2020-12-28,2,3,NIFTYBEES,2.753435720630281,3.8583215631503602
2020-12-22,2020-12-28,3,2,GOLDBEES,0.34324418435445153,2.5491117758977677
2020-12-29,2021-01-04,1,6,ITBEES,3.5962447601499283,10.940918854545762
2020-12-29,2021-01-04,2,2,GOLDBEES,1.9230772589723548,4.605260858150899
2020-12-29,2021-01-04,3,13,MID150BEES,3.534645550365498,4.544872182908001
2021-01-05,2021-01-11,1,6,ITBEES,4.8169555423874595,18.20947628152731
2021-01-05,2021-01-11,2,13,MID150BEES,2.23627126225497,11.358223096461542
2021-01-05,2021-01-11,3,10,JUNIORBEES,2.063293272028362,10.134201242258378
2021-01-12,2021-01-18,1,6,ITBEES,-2.0257799071391673,9.375002941018694
2021-01-12,2021-01-18,2,8,PSUBNKBEES,-0.19166705279736382,8.772847721365741
2021-01-12,2021-01-18,3,16,INFRABEES,0.15642968120594827,6.094156277285821
2021-01-19,2021-01-25,1,6,ITBEES,0.0761632048337705,3.6686402018975524
2021-01-19,2021-01-25,2,16,INFRABEES,-2.6981640560347007,2.4404228283261062
2021-01-19,2021-01-25,3,3,NIFTYBEES,-1.9234418096325416,1.161170408095389
2021-01-26,2021-02-01,1,8,PSUBNKBEES,5.739741748192218,7.820389345484935
2021-01-26,2021-02-01,2,7,BANKBEES,5.990771188879964,3.603094696309328
2021-01-26,2021-02-01,3,16,INFRABEES,1.3192565560027671,0.5387402759888615
2021-02-02,2021-02-08,1,8,PSUBNKBEES,11.668927419649814,18.53096795242232
2021-02-02,2021-02-08,2,7,BANKBEES,5.0354714950854325,12.889416666356752
2021-02-02,2021-02-08,3,13,MID150BEES,3.402983252681903,5.919760532572036
2021-02-09,2021-02-15,1,8,PSUBNKBEES,1.9544033388542381,23.899070014137596
2021-02-09,2021-02-15,2,7,BANKBEES,4.055031113987735,19.910876818656806
2021-02-09,2021-02-15,3,16,INFRABEES,0.5529429682154142,8.882182220506843
2021-02-16,2021-02-22,1,8,PSUBNKBEES,3.602533013327655,22.461390026004025
2021-02-16,2021-02-22,2,13,MID150BEES,-1.6308677515606318,6.632531899604903
2021-02-16,2021-02-22,3,7,BANKBEES,-5.0655993113077304,6.490069757737338
2021-02-23,2021-03-01,1,8,PSUBNKBEES,-0.8400199168267838,5.184280079424189
2021-02-23,2021-03-01,2,13,MID150BEES,3.114300266358636,4.376444552317076
2021-02-23,2021-03-01,3,16,INFRABEES,1.6351618917214255,2.141719057473435
2021-03-02,2021-03-08,1,13,MID150BEES,0.6862050970107332,5.129082361626011
2021-03-02,2021-03-08,2,8,PSUBNKBEES,0.15390887218012006,3.9536730627843695
2021-03-02,2021-03-08,3,16,INFRABEES,1.5095841100899323,3.5673502527155754
2021-03-09,2021-03-15,1,13,MID150BEES,-0.5953620250220694,4.996573053198061
2021-03-09,2021-03-15,2,6,ITBEES,1.1158173069690147,4.61783363319151
2021-03-09,2021-03-15,3,16,INFRABEES,-1.6092776209566377,2.113654166609374
2021-03-16,2021-03-22,1,6,ITBEES,-1.1993991422936396,6.33319740557509
2021-03-16,2021-03-22,2,31,LIQUIDBEES,0.0,0.0009557777093375586
2021-03-16,2021-03-22,3,3,NIFTYBEES,-1.5395153379054636,-0.43034788900763593
2021-03-23,2021-03-29,1,6,ITBEES,-1.7497184321115953,0.780338546579457
2021-03-23,2021-03-29,2,2,GOLDBEES,-0.3340114582063238,0.23255852923413398
2021-03-23,2021-03-29,3,31,LIQUIDBEES,0.0009557777093375586,0.0
2021-03-30,2021-04-05,1,6,ITBEES,-0.4843556906712602,1.636219127062874
2021-03-30,2021-04-05,2,2,GOLDBEES,2.4752494437231287,0.6912453872781901
2021-03-30,2021-04-05,3,31,LIQUIDBEES,0.2145720957462819,0.2136142763593069
2021-04-06,2021-04-12,1,2,GOLDBEES,2.532286547218058,4.221372635157626
2021-04-06,2021-04-12,2,13,MID150BEES,1.6792072084842928,3.680228450905518
2021-04-06,2021-04-12,3,6,ITBEES,0.2612000155434684,1.9347504441314733
2021-04-13,2021-04-19,1,2,GOLDBEES,2.517898049927807,7.063670531321723
2021-04-13,2021-04-19,2,6,ITBEES,1.3394580662491617,2.516452266551197
2021-04-13,2021-04-19,3,13,MID150BEES,-0.9111107720269098,0.6659938951061983
2021-04-20,2021-04-26,1,2,GOLDBEES,0.3163043137266549,4.830911829964412
2021-04-20,2021-04-26,2,10,JUNIORBEES,0.648372722802111,0.05278578551539732
2021-04-20,2021-04-26,3,31,LIQUIDBEES,-0.000975740451279225,-0.000975740451279225
2021-04-27,2021-05-03,1,7,BANKBEES,-0.6182423455344471,5.373293413197256
2021-04-27,2021-05-03,2,10,JUNIORBEES,0.8864666081026675,3.631015359760844
2021-04-27,2021-05-03,3,8,PSUBNKBEES,-0.13452367857941352,1.968865852433747
2021-05-04,2021-05-10,1,8,PSUBNKBEES,1.733851858784436,10.032814802170032
2021-05-04,2021-05-10,2,10,JUNIORBEES,3.5233232479732854,6.016426394962774
2021-05-04,2021-05-10,3,7,BANKBEES,2.5705963288496365,5.840019054536224
2021-05-11,2021-05-17,1,8,PSUBNKBEES,5.630820814776993,13.978992501653792
2021-05-11,2021-05-17,2,10,JUNIORBEES,-0.2640752137270113,4.870321906457957
2021-05-11,2021-05-17,3,13,MID150BEES,-0.8849519111826574,4.428910706355441
2021-05-18,2021-05-24,1,8,PSUBNKBEES,6.354384610065673,17.24292803617436
2021-05-18,2021-05-24,2,7,BANKBEES,2.928226117680979,7.501832532268747
2021-05-18,2021-05-24,3,10,JUNIORBEES,2.176294900129801,6.721062450778266
2021-05-25,2021-05-31,1,8,PSUBNKBEES,3.031483484347213,12.952709861382806
2021-05-25,2021-05-31,2,7,BANKBEES,2.160130485212776,7.142424299182807
2021-05-25,2021-05-31,3,3,NIFTYBEES,2.6210512144411444,4.4461085454186176
2021-06-01,2021-06-07,1,8,PSUBNKBEES,3.989366096442853,9.699398806787194
2021-06-01,2021-06-07,2,16,INFRABEES,4.3135849176412515,8.359867557381552
2021-06-01,2021-06-07,3,10,JUNIORBEES,3.452478669783169,7.980304817023004
2021-06-08,2021-06-14,1,6,ITBEES,2.463407812992946,8.835797685070494
2021-06-08,2021-06-14,2,13,MID150BEES,0.7096983503863576,6.497378341664331
2021-06-08,2021-06-14,3,16,INFRABEES,-0.5506765067489815,6.451835982296444
2021-06-15,2021-06-21,1,6,ITBEES,-0.17348798608601732,5.038339170744126
2021-06-15,2021-06-21,2,13,MID150BEES,-2.0779183223933417,3.909760991067393
2021-06-15,2021-06-21,3,8,PSUBNKBEES,0.2582061720702816,2.527348436474175
2021-06-22,2021-06-28,1,6,ITBEES,2.00345391509815,7.148045206378102
2021-06-22,2021-06-28,2,8,PSUBNKBEES,3.840476065204559,2.740226441370495
2021-06-22,2021-06-28,3,13,MID150BEES,0.7631335351566101,1.3980488069428167
2021-06-29,2021-07-05,1,6,ITBEES,-0.13582653477442966,2.473864340064701
2021-06-29,2021-07-05,2,8,PSUBNKBEES,0.2890170622255947,2.021319966611234
2021-06-29,2021-07-05,3,7,BANKBEES,0.3316936108965219,0.889444987754428
2021-07-06,2021-07-12,1,13,MID150BEES,1.1611074942949329,2.7114668547069933
2021-07-06,2021-07-12,2,2,GOLDBEES,-0.2643609919202861,1.3430994549780493
2021-07-06,2021-07-12,3,10,JUNIORBEES,0.6406165173596646,1.2693993067075646
2021-07-13,2021-07-19,1,13,MID150BEES,0.5521723400603568,2.553650779070168
2021-07-13,2021-07-19,2,2,GOLDBEES,0.2408441064995109,1.959821761493014
2021-07-13,2021-07-19,3,10,JUNIORBEES,0.23090777220328312,1.0200279962944614
2021-07-20,2021-07-26,1,6,ITBEES,3.041566792461003,3.672220092857592
2021-07-20,2021-07-26,2,13,MID150BEES,1.158891908852377,2.196424098670256
2021-07-20,2021-07-26,3,16,INFRABEES,1.0120693149953766,2.0042025889276376
2021-07-27,2021-08-02,1,6,ITBEES,2.991452482346523,8.25846352986691
2021-07-27,2021-08-02,2,16,INFRABEES,1.746122420925682,3.0808170200475287
2021-07-27,2021-08-02,3,13,MID150BEES,2.478549510296882,2.821613450151486
2021-08-03,2021-08-09,1,6,ITBEES,1.169778213881024,7.707845796347288
2021-08-03,2021-08-09,2,3,NIFTYBEES,1.2350662762628921,3.322141278029834
2021-08-03,2021-08-09,3,7,BANKBEES,2.280049519283912,2.320526358372987
2021-08-10,2021-08-16,1,6,ITBEES,2.9147244239038272,8.855358726989596
2021-08-10,2021-08-16,2,3,NIFTYBEES,1.6910557069589736,4.886074338655868
2021-08-10,2021-08-16,3,7,BANKBEES,0.15721737865651614,3.3028038893939167
2021-08-17,2021-08-23,1,6,ITBEES,1.585905808008355,10.405363028472703
2021-08-17,2021-08-23,2,3,NIFTYBEES,-0.4527402280553952,4.152050352933114
2021-08-17,2021-08-23,3,7,BANKBEES,-2.0229128445093187,1.3598626298307632
2021-08-24,2021-08-30,1,6,ITBEES,1.079028643936901,8.312499523162842
2021-08-24,2021-08-30,2,3,NIFTYBEES,1.7329769831727344,4.081867346574841
2021-08-24,2021-08-30,3,16,INFRABEES,2.211894702082412,3.064845601865435
2021-08-31,2021-09-06,1,12,FMCGIETF,2.2764170500822787,8.874540604947358
2021-08-31,2021-09-06,2,6,ITBEES,2.8538812039724233,8.586931023627333
2021-08-31,2021-09-06,3,10,JUNIORBEES,2.638974269520826,7.474177602942697
2021-09-07,2021-09-13,1,10,JUNIORBEES,1.3166558485386857,9.276827477872455
2021-09-07,2021-09-13,2,16,INFRABEES,-0.10726160131659902,9.003621601870913
2021-09-07,2021-09-13,3,13,MID150BEES,1.2450423388734322,8.383233753549337
2021-09-14,2021-09-20,1,16,INFRABEES,0.302868091657967,5.738731072510706
2021-09-14,2021-09-20,2,12,FMCGIETF,1.755200156562036,5.3980332004540905
2021-09-14,2021-09-20,3,6,ITBEES,0.36120379926447044,4.21234590565547
2021-09-21,2021-09-27,1,7,BANKBEES,2.3601192934681983,3.8978951850079167
2021-09-21,2021-09-27,2,16,INFRABEES,1.8213485947724997,3.4358503089279333
2021-09-21,2021-09-27,3,13,MID150BEES,2.441856576940531,2.939058583750981
2021-09-28,2021-10-04,1,8,PSUBNKBEES,6.323808942522321,9.236793271321732
2021-09-28,2021-10-04,2,16,INFRABEES,1.120592064996729,4.788130360684626
2021-09-28,2021-10-04,3,13,MID150BEES,2.64428925451775,4.116908810312124
2021-10-05,2021-10-11,1,8,PSUBNKBEES,1.2612626359269425,8.788232537625092
2021-10-05,2021-10-11,2,13,MID150BEES,1.4539572107800407,6.669049744115865
2021-10-05,2021-10-11,3,16,INFRABEES,0.8037602473788775,5.441090716404797
2021-10-12,2021-10-18,1,8,PSUBNKBEES,6.595310135160946,19.697556197632967
2021-10-12,2021-10-18,2,13,MID150BEES,3.0103972944549118,8.155072091883678
2021-10-12,2021-10-18,3,16,INFRABEES,2.8215869759582115,5.347088970035354
2021-10-19,2021-10-25,1,8,PSUBNKBEES,5.059021987516483,11.608741629637041
2021-10-19,2021-10-25,2,7,BANKBEES,3.89646658157614,9.366430212853508
2021-10-19,2021-10-25,3,2,GOLDBEES,0.922332672520375,3.3300201210104587
2021-10-26,2021-11-01,1,8,PSUBNKBEES,-0.5092293030668309,11.245550905742837
2021-10-26,2021-11-01,2,7,BANKBEES,-3.0793749871374296,4.199366809037619
2021-10-26,2021-11-01,3,2,GOLDBEES,-0.9121485105786427,1.4250565245334237
2021-11-02,2021-11-08,1,8,PSUBNKBEES,3.6095344919987142,6.932288383938209
2021-11-02,2021-11-08,2,2,GOLDBEES,0.12062541891495286,1.2689127954423955
2021-11-02,2021-11-08,3,31,LIQUIDBEES,0.0,0.21924570364476392
2021-11-09,2021-11-15,1,10,JUNIORBEES,1.3535571643257327,5.811387825596452
2021-11-09,2021-11-15,2,6,ITBEES,1.609822995972554,4.871876763465017
2021-11-09,2021-11-15,3,13,MID150BEES,-0.43556770049936544,4.8010407655846725
2021-11-16,2021-11-22,1,2,GOLDBEES,-1.3317750116468592,2.301358505407481
2021-11-16,2021-11-22,2,6,ITBEES,-2.6716537318908893,1.2788408920261483
2021-11-16,2021-11-22,3,10,JUNIORBEES,-3.371266322252653,0.7582566423106605
2021-11-23,2021-11-29,1,2,GOLDBEES,0.6773071559346547,0.289154052734375
2021-11-23,2021-11-29,2,31,LIQUIDBEES,0.0,0.0
2021-11-23,2021-11-29,3,11,PHARMABEES,1.1808106653866552,-1.2247844012412883
2021-11-30,2021-12-06,1,31,LIQUIDBEES,0.0009753529748229608,0.21187351822840608
2021-11-30,2021-12-06,2,2,GOLDBEES,-0.505900007140496,-3.1653041981703405
2021-11-30,2021-12-06,3,6,ITBEES,-0.6119644395944558,-4.054785360290663
2021-12-07,2021-12-13,1,13,MID150BEES,2.7830462044451645,3.0049248167654055
2021-12-07,2021-12-13,2,8,PSUBNKBEES,3.932388405136117,2.657576726265841
2021-12-07,2021-12-13,3,11,PHARMABEES,1.6541373223593385,1.4253603536765254
2021-12-14,2021-12-20,1,6,ITBEES,-0.08156275229068533,3.2013461671130896
2021-12-14,2021-12-20,2,2,GOLDBEES,0.7460923681907308,0.5766498909804955
2021-12-14,2021-12-20,3,31,LIQUIDBEES,0.0,0.21187351822840608
2021-12-21,2021-12-27,1,6,ITBEES,3.5742867233787,8.676188996738878
2021-12-21,2021-12-27,2,11,PHARMABEES,2.927930572508175,3.0827055754309405
2021-12-21,2021-12-27,3,3,NIFTYBEES,1.7084630232316225,0.8414887662675447
2021-12-28,2022-01-03,1,6,ITBEES,2.040814340536656,8.607108366398185
2021-12-28,2022-01-03,2,11,PHARMABEES,2.532564321262659,4.807689323390667
2021-12-28,2022-01-03,3,3,NIFTYBEES,2.37251642326455,1.5008022436511175
2022-01-04,2022-01-10,1,8,PSUBNKBEES,5.150663161172959,11.437058629049096
2022-01-04,2022-01-10,2,7,BANKBEES,4.00700690494653,10.788452740792373
2022-01-04,2022-01-10,3,3,NIFTYBEES,0.9820218869982293,8.014235544219707
2022-01-11,2022-01-17,1,8,PSUBNKBEES,1.1682256080278752,11.147777620638925
2022-01-11,2022-01-17,2,7,BANKBEES,-0.29242162985019277,9.323568585840516
2022-01-11,2022-01-17,3,16,INFRABEES,3.3542415460395048,8.683064633956436
2022-01-18,2022-01-24,1,8,PSUBNKBEES,-3.340013300475633,2.1171502407876206
2022-01-18,2022-01-24,2,7,BANKBEES,-3.2547427910187388,1.4530250438479069
2022-01-18,2022-01-24,3,2,GOLDBEES,1.2524095665476778,0.7428741353741278
2022-01-25,2022-01-31,1,8,PSUBNKBEES,7.929659714821631,8.397196038638397
2022-01-25,2022-01-31,2,2,GOLDBEES,-1.9258234589725514,0.4382768602709912
2022-01-25,2022-01-31,3,31,LIQUIDBEES,0.2400715253943991,0.2400715253943991
2022-02-01,2022-02-07,1,8,PSUBNKBEES,1.9141677788450713,8.90794755250542
2022-02-01,2022-02-07,2,2,GOLDBEES,0.19254351991258237,0.24079530883158012
2022-02-01,2022-02-07,3,31,LIQUIDBEES,0.001021409755498961,0.2400715253943991
2022-02-08,2022-02-14,1,8,PSUBNKBEES,-8.117075064126974,5.21769247068539
2022-02-08,2022-02-14,2,2,GOLDBEES,2.7259669965744346,2.1883876044482053
2022-02-08,2022-02-14,3,11,PHARMABEES,-0.9665436154977964,1.91277739737822
2022-02-15,2022-02-21,1,2,GOLDBEES,0.8895066539319598,4.4848447857481055
2022-02-15,2022-02-21,2,28,CONSUMIETF,-0.37426533994789124,0.3043464992357337
2022-02-15,2022-02-21,3,12,FMCGIETF,-0.5734382585839238,0.07932850642016183
2022-02-22,2022-02-28,1,1,SILVERBEES,0.8710492310142419,4.986236026440416
2022-02-22,2022-02-28,2,2,GOLDBEES,0.48409193015674645,4.7081408459867555
2022-02-22,2022-02-28,3,31,LIQUIDBEES,0.007113830494898182,0.007113830494898182
2022-03-01,2022-03-07,1,1,SILVERBEES,8.511957443859831,9.79873110864668
2022-03-01,2022-03-07,2,2,GOLDBEES,5.528790637705539,7.076352375030924
2022-03-01,2022-03-07,3,31,LIQUIDBEES,-0.0009781720194613076,0.006135588889937461
2022-03-08,2022-03-14,1,1,SILVERBEES,-2.933673138388744,7.9943233068506
2022-03-08,2022-03-14,2,6,ITBEES,2.7684611994812607,4.433081654362398
2022-03-08,2022-03-14,3,2,GOLDBEES,-2.808623790455267,3.573088097559957
2022-03-15,2022-03-21,1,6,ITBEES,0.7775690281737812,4.5520077001716
2022-03-15,2022-03-21,2,11,PHARMABEES,1.7910502360059322,4.52107390011208
2022-03-15,2022-03-21,3,21,MOMOMENTUM,2.850218968572888,3.9431189253434655
2022-03-22,2022-03-28,1,8,PSUBNKBEES,0.608932031217284,10.55762153480305
2022-03-22,2022-03-28,2,11,PHARMABEES,0.5162219222571192,8.432779994840903
2022-03-22,2022-03-28,3,7,BANKBEES,-1.6942238011249684,8.221522612448531
2022-03-29,2022-04-04,1,7,BANKBEES,7.456773248173663,9.285878860075044
2022-03-29,2022-04-04,2,13,MID150BEES,3.4033097738714186,7.026625570264774
2022-03-29,2022-04-04,3,16,INFRABEES,3.4895850224810205,7.021537132007401
2022-04-05,2022-04-11,1,10,JUNIORBEES,2.723608015889376,8.40524866091715
2022-04-05,2022-04-11,2,13,MID150BEES,1.490376449744173,8.208481922255546
2022-04-05,2022-04-11,3,8,PSUBNKBEES,2.2065833597954825,8.155668052910046
2022-04-12,2022-04-18,1,12,FMCGIETF,0.8954171848398397,7.432939262806408
2022-04-12,2022-04-18,2,10,JUNIORBEES,-0.1008731611342683,6.374331715415246
2022-04-12,2022-04-18,3,28,CONSUMIETF,-0.11283755900271225,5.074181144687615
2022-04-19,2022-04-25,1,2,GOLDBEES,-2.348843034166098,1.537766364550473
2022-04-19,2022-04-25,2,9,AUTOBEES,2.5147260079544833,1.3774665049331862
2022-04-19,2022-04-25,3,12,FMCGIETF,-1.4930011278209339,0.4631842027713674
2022-04-26,2022-05-02,1,9,AUTOBEES,-0.8905512439636297,1.9606040858744784
2022-04-26,2022-05-02,2,31,LIQUIDBEES,0.21767275433748878,0.21662280822609828
2022-04-26,2022-05-02,3,12,FMCGIETF,1.2294363430315793,0.11901129141709396
2022-05-03,2022-05-09,1,31,LIQUIDBEES,0.0010239202081178686,0.21869890334092587
2022-05-03,2022-05-09,2,9,AUTOBEES,-5.490161344314524,-2.2672387838084713
2022-05-03,2022-05-09,3,12,FMCGIETF,-3.4652046766043902,-3.3403105115745255
2022-05-10,2022-05-16,1,31,LIQUIDBEES,0.0,0.217648946478925
2022-05-10,2022-05-16,2,12,FMCGIETF,-0.34173518650675033,-0.31797228734756755
2022-05-10,2022-05-16,3,9,AUTOBEES,2.281404487316132,-2.288894813431185
2022-05-17,2022-05-23,1,12,FMCGIETF,3.7253966612537175,0.6537593825984791
2022-05-17,2022-05-23,2,2,GOLDBEES,1.6306822910962655,0.20380469406447443
2022-05-17,2022-05-23,3,22,MONQ50,0.23269135659275408,0.0774387214878161
2022-05-24,2022-05-30,1,9,AUTOBEES,3.7293328283635767,9.745198678703188
2022-05-24,2022-05-30,2,12,FMCGIETF,2.1465456826007943,5.342893868138385
2022-05-24,2022-05-30,3,22,MONQ50,2.265689383174378,4.885805310270893
2022-05-31,2022-06-06,1,9,AUTOBEES,-0.1633520901038663,8.371442923905779
2022-05-31,2022-06-06,2,7,BANKBEES,-0.3215686796560513,5.21547050306626
2022-05-31,2022-06-06,3,3,NIFTYBEES,0.15566730799900916,4.659262642287118
2022-06-07,2022-06-13,1,9,AUTOBEES,-1.7111240469533135,0.7465387918478431
2022-06-07,2022-06-13,2,22,MONQ50,-1.0462226369666445,0.6384249174349382
2022-06-07,2022-06-13,3,8,PSUBNKBEES,-3.705019663290109,0.29684571963377204
2022-06-14,2022-06-20,1,31,LIQUIDBEES,0.0,0.2777974287716709
2022-06-14,2022-06-20,2,2,GOLDBEES,0.5737893085863347,-0.3638013848964528
2022-06-14,2022-06-20,3,22,MONQ50,-0.09596782826276339,-1.439125386228156
2022-06-21,2022-06-27,1,22,MONQ50,0.8577978856134718,1.0504186987190602
2022-06-21,2022-06-27,2,9,AUTOBEES,6.323248027409538,0.783668628307563
2022-06-21,2022-06-27,3,12,FMCGIETF,1.8801442881044395,0.7722899820251259
2022-06-28,2022-07-04,1,12,FMCGIETF,4.677042169264767,7.458422141723011
2022-06-28,2022-07-04,2,9,AUTOBEES,-1.0661553418217817,5.213816825740096
2022-06-28,2022-07-04,3,28,CONSUMIETF,1.9944281590548012,4.712443494579822
2022-07-05,2022-07-11,1,8,PSUBNKBEES,6.966618699200665,15.291356644808864
2022-07-05,2022-07-11,2,9,AUTOBEES,5.288745859167876,14.350562825100976
2022-07-05,2022-07-11,3,12,FMCGIETF,3.782773851307014,11.42235541202179
2022-07-12,2022-07-18,1,12,FMCGIETF,1.982821716462807,8.363451337505335
2022-07-12,2022-07-18,2,28,CONSUMIETF,3.112296598507321,8.16176919376149
2022-07-12,2022-07-18,3,8,PSUBNKBEES,0.23761576492969746,7.57741299050995
2022-07-19,2022-07-25,1,8,PSUBNKBEES,1.8199905920121222,11.809592826816766
2022-07-19,2022-07-25,2,13,MID150BEES,1.389518455014011,8.440993393885309
2022-07-19,2022-07-25,3,21,MOMOMENTUM,1.330267223226575,8.42987414649443
2022-07-26,2022-08-01,1,21,MOMOMENTUM,4.714290073939733,8.342209071532567
2022-07-26,2022-08-01,2,13,MID150BEES,4.524112545490283,7.444533921060378
2022-07-26,2022-08-01,3,3,NIFTYBEES,4.846868458232172,7.036264799350339
2022-08-02,2022-08-08,1,6,ITBEES,3.0605458836960207,9.663715193756914
2022-08-02,2022-08-08,2,21,MOMOMENTUM,0.7853995157760214,8.293570074584418
2022-08-02,2022-08-08,3,7,BANKBEES,0.5672927768049887,8.085583736293975
2022-08-09,2022-08-15,1,21,MOMOMENTUM,1.8165171037618344,7.666509274639548
2022-08-09,2022-08-15,2,7,BANKBEES,2.183926571448809,6.6432640870810005
2022-08-09,2022-08-15,3,3,NIFTYBEES,1.084966401311365,6.282372685271804
2022-08-16,2022-08-22,1,21,MOMOMENTUM,-0.6287604801741669,3.492493113248729
2022-08-16,2022-08-22,2,10,JUNIORBEES,-1.2236352390771672,2.214756510497044
2022-08-16,2022-08-22,3,13,MID150BEES,-2.1617531013002256,1.2699794563309936
2022-08-23,2022-08-29,1,8,PSUBNKBEES,2.6191224667669033,3.897767573293072
2022-08-23,2022-08-29,2,21,MOMOMENTUM,0.10489666852782802,2.5689188182126728
2022-08-23,2022-08-29,3,10,JUNIORBEES,0.6108667743438666,2.4380863797593255
2022-08-30,2022-09-05,1,8,PSUBNKBEES,1.2316005891753357,5.411327765847982
2022-08-30,2022-09-05,2,21,MOMOMENTUM,1.2615903103546933,3.8004815640077823
2022-08-30,2022-09-05,3,28,CONSUMIETF,-0.21125657557660854,3.372815057014697
2022-09-06,2022-09-12,1,8,PSUBNKBEES,4.355559172453704,13.870031921110137
2022-09-06,2022-09-12,2,13,MID150BEES,2.0469991453553678,6.321443401764876
